total_reward,avg_reward_per_step,reward_variance,reward_std,reward_iqr,reward_improvement,early_reward,late_reward,mean_reward_std_across_agents,reward_trend_slope,action_0_rate,action_1_rate,action_2_rate,action_3_rate,action_4_rate,action_entropy,action_change_rate,avg_action_consistency,concordant_action_rate,mean_obs_diff,std_obs_diff,mean_obs_mean,mean_obs_std,obs_diff_cv,obs_diff_trend,reward_zero_rate,reward_constant_rate,reward_frozen_rate,obs_zero_rate,identical_obs_rate,obs_extreme_rate,partial_zero_rate,mean_obs_neg_rate,label,failure_type
-88.05420813448704,-3.5221683253794818,0.5130482322549436,0.7162738528348941,0.7652718840229573,-0.07677164634149758,-3.505673229241046,-3.5824448755825435,0.03771236166328253,0.028957717347033205,0.29333333333333333,0.17333333333333334,0.17333333333333334,0.18666666666666668,0.17333333333333334,1.584384626471357,0.7638888888888888,0.5466666666666666,0.4528301886792453,1.0547102659503196,0.20936434732248982,0.11364498690897518,0.8221435300592054,0.198504133204149,-0.001379482888557479,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_noise
-73.12701420413727,-2.9250805681654906,0.615304978191627,0.7844137799603134,1.2127209428303054,-1.82774713217011,-2.339318940163764,-4.167066072333874,0.01885618083164129,-0.09442511609463405,0.16,0.26666666666666666,0.25333333333333335,0.05333333333333334,0.26666666666666666,1.5023189296878763,0.8472222222222222,0.5066666666666666,0.38095238095238093,1.0476986148233758,0.18728318077165687,0.04266369320200519,0.7889325999001271,0.1787567320822247,0.001046058457656825,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_noise
-98.73073288225652,-3.949229315290261,0.4679534801587395,0.6840712537146547,1.183950449185347,-1.023923559747053,-3.7968965474519605,-4.8208201071990135,0.009428090415820642,-0.06280433677478042,0.18666666666666668,0.2,0.17333333333333334,0.2,0.24,1.603363554373832,0.8055555555555556,0.5466666666666666,0.5081967213114754,1.02010353305586,0.18390962131889063,-0.275048171901807,0.5883251914723395,0.18028525064282333,-0.0014453223792595675,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_noise
-78.31158420038908,-3.132463368015563,0.28719712702057537,0.5359077598062706,0.5981382297073039,0.7456697916937465,-3.3921541189406854,-2.646484327246939,0.04714045207910319,0.05179764475254019,0.17333333333333334,0.17333333333333334,0.18666666666666668,0.22666666666666666,0.24,1.5997973882019743,0.7916666666666666,0.5066666666666666,0.41935483870967744,1.0877951466898852,0.22538447376694945,-0.03811831974338445,0.6031687357635834,0.20719385837084403,0.00013078405115890676,0.0,0.0,0.04,0.0,0.0,0.0,0.0007407407407407407,0.0,failure,observation_noise
-92.62860592641375,-3.70514423705655,0.4390509783145016,0.662609219913594,0.5075769837827213,1.8194733368299834,-4.687231937130058,-2.8677586003000743,0.02828427124746191,0.06396243153675073,0.16,0.21333333333333335,0.14666666666666667,0.25333333333333335,0.22666666666666666,1.5886065827687421,0.8055555555555556,0.4799999999999999,0.5555555555555556,1.1079615862096786,0.26955945172569706,0.08997664753607507,0.8646636299183645,0.24329313835199207,-0.004777031804267309,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_noise
-50.453881416134564,-2.0181552566453824,0.4976294451204874,0.7054285542281992,0.6799339142182386,-1.092948375538377,-2.09300706662147,-3.1859554421598473,0.00942809041582064,-0.048542625808385975,0.21333333333333335,0.2,0.13333333333333333,0.18666666666666668,0.26666666666666666,1.5858951590245964,0.75,0.6,0.5423728813559322,0.9914171495725197,0.15606678235618027,-0.021858560243005472,0.5528258058096174,0.15741787628553272,0.0003889957300180926,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_noise
-57.46605270784547,-2.298642108313819,0.07613693412525281,0.27592921941188614,0.3458083286255529,-0.698192747135957,-1.9114968393604108,-2.609689586496368,1.7763568394002505e-17,-0.033410102811052424,0.25333333333333335,0.22666666666666666,0.24,0.17333333333333334,0.10666666666666667,1.569281005855475,0.7638888888888888,0.5066666666666666,0.4642857142857143,0.44957062775292556,0.17963882778927415,3.0791222147588373,0.6947405957857744,0.3995786563894943,-0.00043478642455580376,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-68.10984281125616,-2.7243937124502464,0.15169220130648228,0.38947683025628405,0.6650512198734844,0.1086872609160956,-2.785193254569826,-2.6765059936537305,0.06599663291074447,0.008717499827844883,0.29333333333333333,0.13333333333333333,0.16,0.2,0.21333333333333335,1.5730902832159899,0.7638888888888888,0.52,0.5283018867924528,0.4716008486600016,0.2319898027912869,3.0333814820536857,0.4699831539299522,0.49191981515414746,0.0006186819349415628,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-86.22791502678326,-3.4491166010713306,0.07531864894211872,0.2744424328381432,0.4926302852815896,0.3540524166281518,-3.5261243269783584,-3.1720719103502066,0.0,0.02554107540602997,0.22666666666666666,0.26666666666666666,0.2,0.12,0.18666666666666668,1.5785301249018673,0.7638888888888888,0.5199999999999999,0.5,0.47773155948356827,0.16692263454860937,3.062513657675849,0.6585296562292189,0.34940675550019623,0.0008576404322682345,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-67.72201841654439,-2.7088807366617753,0.16576149096455903,0.40713817183427914,0.2904606616894383,-0.9106789148742975,-2.4391483640127576,-3.349827278887055,0.009428090415820661,-0.03552324164853053,0.16,0.22666666666666666,0.2,0.2,0.21333333333333335,1.6030023503937842,0.8333333333333334,0.5199999999999999,0.49206349206349204,0.6834438944729916,0.43844324520503414,2.932476895032106,0.945380334612139,0.6415204643851569,-0.01036648054727677,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-94.45787384629494,-3.778314953851798,1.890980192291024,1.3751291547672984,2.9337700489058367,-3.5001336209093252,-2.0877917571340645,-5.58792537804339,6.217248937900877e-17,-0.18752919217700154,0.17333333333333334,0.22666666666666666,0.21333333333333335,0.21333333333333335,0.17333333333333334,1.6031394568029287,0.75,0.5466666666666666,0.46774193548387094,0.5073100821278745,0.15088860388863504,3.0971875639315,0.870514846585097,0.2974287500029868,4.7651797019377697e-05,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-45.17004888915298,-1.8068019555661192,0.06772964157114915,0.2602491912977813,0.2872219430214362,0.7606608122054885,-2.2091262077173326,-1.448465395511844,2.220446049250313e-18,0.03424184567410149,0.18666666666666668,0.17333333333333334,0.14666666666666667,0.21333333333333335,0.28,1.584629673392323,0.8611111111111112,0.5466666666666666,0.5245901639344263,0.4866860564726767,0.17281355566963244,3.092374400915923,0.5107597124538766,0.3550821993279198,0.0007791797125862987,0.0,0.0,0.04,0.0,0.027777777777777776,0.0,0.0,0.0,failure,observation_bias
-75.09926221756385,-3.003970488702554,0.299681384570582,0.5474316254753483,0.6377061957047223,0.6483980406420731,-3.255813954377943,-2.60741591373587,0.01885618083164129,0.04614603040623832,0.21333333333333335,0.16,0.17333333333333334,0.21333333333333335,0.24,1.5986514175545112,0.8472222222222222,0.5866666666666667,0.5254237288135594,0.5393095040880591,0.22291664920850418,3.178713406545144,0.7423888182571686,0.413337141484473,3.602336529584128e-05,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-86.24544772742655,-3.449817909097062,0.0849487898050576,0.2914597567504948,0.20826199411004254,0.13180414607519486,-3.469455338062165,-3.33765119198697,0.01885618083164127,0.006076399068624283,0.09333333333333334,0.22666666666666666,0.18666666666666668,0.24,0.25333333333333335,1.561437010154646,0.7638888888888888,0.45333333333333337,0.4852941176470588,0.5346523616485569,0.1497856479246931,3.1261396377174946,0.7806730967129657,0.2801552155922141,0.0007273029362280086,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-113.66229353490438,-4.546491741396175,1.295503034903147,1.1382016670621895,1.8867720408453863,-3.0920733543825962,-3.1180524008318784,-6.210125755214475,0.03771236166328257,-0.14844241534442382,0.21333333333333335,0.17333333333333334,0.18666666666666668,0.13333333333333333,0.29333333333333333,1.575070130580997,0.875,0.5866666666666667,0.6101694915254238,0.5742311022631602,0.2750733694287784,2.943545942394822,0.7189711366200323,0.4790290318055395,-0.002651459363251522,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-57.9624710473065,-2.31849884189226,0.021421599252678825,0.1463611944904756,0.21141850905152282,0.16308875517865884,-2.3616575249434995,-2.1985687697648406,3.1086244689504386e-17,0.007462852794918516,0.22666666666666666,0.14666666666666667,0.17333333333333334,0.21333333333333335,0.24,1.5938357442685747,0.7777777777777778,0.49333333333333335,0.5344827586206896,0.46991728872002486,0.1719904291767981,3.004505614881162,0.77144943427954,0.36600149204824833,-0.0016247961067443627,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-97.58806600220302,-3.903522640088121,0.8971338152021984,0.9471714814130535,1.5124807704570955,-2.557409221139317,-2.7745457025646876,-5.3319549237040045,2.2204460492503132e-17,-0.12880929825123266,0.2,0.25333333333333335,0.13333333333333333,0.17333333333333334,0.24,1.584661742334418,0.8194444444444444,0.4666666666666666,0.4666666666666667,0.4898722695143998,0.1650824076598464,3.0493426433315984,0.8115856691140427,0.33699071696076693,-0.0007203672659662563,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,reward_delay
-71.77015799865599,-2.8708063199462397,0.42835028257033286,0.6544847458652744,0.7315380450633726,-1.9214691274532993,-1.949563621357725,-3.8710327488110243,3.1086244689504386e-17,-0.08831717651484691,0.16,0.2,0.21333333333333335,0.21333333333333335,0.21333333333333335,1.6038362271113282,0.8472222222222222,0.4799999999999999,0.5079365079365079,0.5082149741072484,0.16354885702663602,3.1437931666550814,0.6936819858890411,0.3218103854419528,1.5273510882766948e-06,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-71.06431385212046,-2.8425725540848186,0.14375717884083625,0.37915323925932143,0.2919685218971715,0.6005151475494368,-3.4024333794734476,-2.801918231924011,2.2204460492503132e-17,0.034852422226089766,0.16,0.22666666666666666,0.24,0.18666666666666668,0.18666666666666668,1.5987707332943786,0.8888888888888888,0.5199999999999999,0.5079365079365079,0.5058926432669304,0.1632423936888769,3.0655054054436857,0.788112958819077,0.3226818882204251,0.0005224355105028191,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-58.966052860588405,-2.358642114423536,0.5869746124229721,0.7661426841150232,0.8284114133481917,-0.5973746937541491,-2.758629076766583,-3.356003770520732,0.009428090415820642,-0.02693524547412607,0.2,0.24,0.17333333333333334,0.24,0.14666666666666667,1.5922171008836152,0.8472222222222222,0.5333333333333333,0.4,0.5386239196967095,0.20842396904843902,2.9572307582254767,0.8979830272956044,0.3869563920942145,-0.0031728367188156277,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-71.13573766016358,-2.8454295064065436,0.2148878779796912,0.4635600047239744,0.5093657096488644,-0.7541684898269514,-2.7189877906891455,-3.473156280516097,0.0188561808316413,-0.03110038218099253,0.2,0.28,0.12,0.17333333333333334,0.22666666666666666,1.5729585948552216,0.875,0.5466666666666666,0.43333333333333335,0.4982376300417616,0.1719741338413632,3.0880164820176588,0.531968835256941,0.34516488343480534,0.0006059519620534642,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-39.14813667591719,-1.5659254670366878,0.11789787571467007,0.3433626009260037,0.23760333724600557,0.68863882928625,-1.9403687140878805,-1.2517298848016305,0.01885618083164128,0.025070704219999535,0.2,0.2,0.22666666666666666,0.16,0.21333333333333335,1.6030023503937838,0.8333333333333334,0.45333333333333337,0.55,0.5043931057029177,0.15359156793494158,2.9908477203934276,0.6767426221366544,0.3045076665280547,0.000760259383018041,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,extreme_obs_noise
-67.4378147947014,-2.697512591788056,0.11107115872120303,0.33327339936034955,0.48375310869736854,0.03526201098401005,-2.3942432013764825,-2.3589811903924724,6.217248937900877e-17,0.010134560509055899,0.17333333333333334,0.18666666666666668,0.28,0.18666666666666668,0.17333333333333334,1.5905913173257227,0.7777777777777778,0.48,0.5483870967741935,0.49372777041213667,0.1552963546814436,2.9030215158285917,0.6651016981426671,0.314538423142114,0.00022274482223827842,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-63.17681690744495,-2.527072676297798,0.6084795039796456,0.7800509624246647,1.2547743534545424,-2.0932643513554674,-1.6857757583840667,-3.779040109739534,2.2204460492503132e-17,-0.1037355546700959,0.26666666666666666,0.17333333333333334,0.17333333333333334,0.18666666666666668,0.2,1.5952096549149566,0.7916666666666666,0.5066666666666666,0.509090909090909,0.44704581223929984,0.19177412594034496,3.019839617322992,0.6941207663293945,0.42898092379111463,0.0016401959727368486,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-106.13274535092282,-4.245309814036912,0.06626082960039315,0.25741178994054087,0.3602310537615008,0.13978213266975503,-4.053311807136391,-3.9135296744666364,1.2434497875801754e-16,0.00771082243443451,0.16,0.21333333333333335,0.16,0.22666666666666666,0.24,1.5949481449735083,0.8055555555555556,0.48,0.47619047619047616,0.4936102056912405,0.1617696917530817,2.921868458765524,0.7598852604996312,0.3277276068447886,-0.00014670135342943316,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-78.62033945031725,-3.14481357801269,0.5335788945529617,0.7304648482664732,1.3283034521724368,-1.706622728594609,-2.0829962367794397,-3.7896189653740486,8.881784197001253e-18,-0.09394090451794594,0.22666666666666666,0.18666666666666668,0.2,0.17333333333333334,0.21333333333333335,1.6049821977587917,0.8055555555555556,0.48,0.5344827586206896,0.46418416446367466,0.17918460737929964,2.966521299768378,0.5988448433344216,0.3860205080462228,9.239692514333567e-05,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-102.60441981152397,-4.104176792460959,0.2954901860961532,0.5435900901379211,0.4042355747489994,0.8851698054022399,-4.236493053033442,-3.351323247631202,0.03771236166328258,0.032854826602981016,0.13333333333333333,0.21333333333333335,0.2,0.21333333333333335,0.24,1.5922063175276095,0.8194444444444444,0.48,0.5076923076923077,0.5592912630593481,0.18473598906866096,2.9922117414297884,0.5860211137567248,0.33030372712751344,-0.0016398644279473917,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-50.22975796124597,-2.0091903184498388,0.0946398189653325,0.30763585448600184,0.3855791900013745,-0.34212423712462137,-2.1291936874294324,-2.4713179245540537,1.7763568394002505e-17,-0.011675057138831886,0.21333333333333335,0.2,0.18666666666666668,0.14666666666666667,0.25333333333333335,1.5941525963056076,0.7916666666666666,0.4933333333333333,0.559322033898305,0.470134315593981,0.17022042297909457,2.9460003399848937,0.845692018751183,0.36206764103565936,-0.0004958470714419194,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-62.643423945917895,-2.505736957836716,0.3245434513214698,0.5696871521470971,0.5786454371775545,-0.2597503324946877,-1.9463236606517698,-2.2060739931464575,0.03771236166328257,-0.005656706177258757,0.18666666666666668,0.14666666666666667,0.18666666666666668,0.26666666666666666,0.21333333333333335,1.5902012034389688,0.8194444444444444,0.52,0.4918032786885246,0.4742528473346199,0.1856888512836836,2.981228108935886,0.44934398751481536,0.391539770263365,0.0015091586711425751,0.0,0.0,0.04,0.0,0.027777777777777776,0.0,0.0,0.0,failure,observation_bias
-81.41553333424628,-3.2566213333698513,0.38626120103477446,0.6214991561014178,1.0829470135202328,-0.7970178026907879,-3.0443337159850423,-3.8413515186758302,0.009428090415820647,-0.053934013463315306,0.14666666666666667,0.21333333333333335,0.24,0.18666666666666668,0.21333333333333335,1.5965123619419819,0.8333333333333334,0.4933333333333333,0.53125,0.5469185983486464,0.2077530075653524,3.071622670844749,0.8086806398446715,0.3798609296022775,-0.0014425775284512984,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-75.45289613552599,-3.0181158454210397,0.18102597397010003,0.4254714725690784,0.6742691075937741,-1.130695578319187,-2.4256785590971,-3.556374137416287,4.440892098500626e-18,-0.05651153716343003,0.22666666666666666,0.24,0.17333333333333334,0.13333333333333333,0.22666666666666666,1.5878062746382071,0.8333333333333334,0.6266666666666666,0.5172413793103449,0.46232741252793796,0.1781744934711877,3.072554652690887,0.6570225071344418,0.3853859586468601,0.0019218645930578048,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-95.75870282821435,-3.830348113128574,2.0296252442647296,1.424649165326232,2.799306960661106,-3.707409868598715,-1.9228214203237375,-5.630231288922452,4.884981308350689e-17,-0.1947485139867549,0.26666666666666666,0.14666666666666667,0.14666666666666667,0.26666666666666666,0.17333333333333334,1.571790398988327,0.7777777777777778,0.4666666666666666,0.43636363636363634,0.45585859711558974,0.18465117918201243,2.954831293159061,0.9271162652363919,0.40506240300241386,-0.0004728945848597752,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-80.30082334351951,-3.2120329337407805,0.19302760404707717,0.4393490685628879,0.6351252456096459,-0.6662852813146385,-2.7656066780857693,-3.431891959400408,0.028284271247461915,-0.025465774398636988,0.14666666666666667,0.17333333333333334,0.17333333333333334,0.24,0.26666666666666666,1.5840632014247396,0.75,0.4666666666666666,0.515625,0.6097261393891673,0.30543566542419837,2.9678822644551595,0.8524836206874662,0.5009391023144412,0.0001602035987838253,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-56.2688892703674,-2.2507555708146962,0.7258405753784881,0.8519627781649197,0.30115846920988476,-2.0710698654715585,-1.7909848023547723,-3.862054667826331,0.04714045207910318,-0.0813799386775692,0.25333333333333335,0.10666666666666667,0.2,0.14666666666666667,0.29333333333333333,1.5497493411473207,0.7777777777777778,0.5333333333333333,0.6607142857142857,0.562910569694373,0.3782310213225912,2.9881588262981835,0.4615239055934715,0.6719202676475374,0.008481097781949092,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-100.9300268836045,-4.03720107534418,0.13346130971335393,0.36532356851612235,0.5609175373539932,-0.3647779185206659,-3.575309043678152,-3.940086962198818,0.009428090415820696,-0.02110116671889725,0.16,0.25333333333333335,0.17333333333333334,0.14666666666666667,0.26666666666666666,1.578834039924907,0.8611111111111112,0.52,0.5238095238095238,0.4944475890732724,0.16228612810624557,2.9120033543198196,0.6029226627809245,0.328217047396664,0.0015052792589260759,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-90.04033618668753,-3.6016134474675012,0.2295747234520571,0.47913956573430366,0.7792888845711787,0.9265184228370651,-3.9330179791524174,-3.0064995563153523,8.881784197001253e-18,0.05365164047226673,0.2,0.21333333333333335,0.21333333333333335,0.24,0.13333333333333333,1.5922063175276093,0.8472222222222222,0.6,0.43333333333333335,0.4835852397227127,0.15958780447113904,2.986569453345405,0.6386826521764057,0.33000966744277976,0.0008676317083714815,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-56.64646410651833,-2.2658585642607334,0.033398749159989714,0.18275324664691928,0.30335849943801874,-0.0896118142550093,-2.311173848420912,-2.400785662675921,3.9968028886505634e-17,-0.010765381565701993,0.16,0.22666666666666666,0.16,0.21333333333333335,0.24,1.5949481449735083,0.8194444444444444,0.49333333333333335,0.47619047619047616,0.4959678974295232,0.16819781383643684,3.0157942926442183,0.8103790422166658,0.33913044446834834,0.0007287221880844748,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-84.38160146988456,-3.3752640587953824,0.03821493554885543,0.19548640758082245,0.23166595758481945,0.2561922019591618,-3.3363152835446215,-3.0801230815854597,0.0,0.006228599098149423,0.25333333333333335,0.2,0.21333333333333335,0.17333333333333334,0.16,1.596291651918137,0.8055555555555556,0.5466666666666666,0.5,0.4599468759886385,0.1822947479742257,3.1684551180733576,0.7769886207147135,0.3963387014773202,0.003287663261203319,0.0,0.041666666666666664,0.08,0.0,0.027777777777777776,0.0,0.0,0.0,failure,observation_bias
-92.28583130138448,-3.691433252055379,0.07717807147946625,0.2778094157501978,0.352748632065214,0.4466849441441032,-3.642689977468238,-3.196005033324135,0.0,0.01827147266587748,0.28,0.17333333333333334,0.17333333333333334,0.17333333333333334,0.2,1.589638124868311,0.8194444444444444,0.5333333333333333,0.5185185185185185,0.4514866605236249,0.1861655491753205,3.0569581443292124,0.5813396648649309,0.41233897928915675,0.0022866622914063032,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-91.30953149918395,-3.652381259967358,0.16213697670190963,0.4026623606719526,0.42714342055243915,-1.1113530391301034,-2.9699483313144133,-4.081301370444517,2.6645352591003756e-17,-0.05197735158515244,0.18666666666666668,0.25333333333333335,0.09333333333333334,0.28,0.18666666666666668,1.5522309392783946,0.7777777777777778,0.56,0.3442622950819672,0.48586246431426694,0.16872698264040525,2.9451332954124165,0.831478934848003,0.3472731373296531,0.0013005952910721114,0.0,0.0,0.04,0.0,0.027777777777777776,0.0,0.0,0.0,failure,observation_bias
-95.63025078919758,-3.825210031567903,0.5051065091258387,0.710708455786083,1.3109907620031302,-0.8471133530205717,-3.794235684432111,-4.641349037452683,0.018856180831641284,-0.05694858259711594,0.17333333333333334,0.17333333333333334,0.21333333333333335,0.17333333333333334,0.26666666666666666,1.5933669139590938,0.8055555555555556,0.4933333333333333,0.5806451612903226,0.4974624102334805,0.17070379551537324,3.139942802411538,0.6624221925695842,0.34314913380511597,0.0006124756486352527,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-95.83083168868437,-3.833233267547375,0.08102019429930415,0.2846404649716975,0.27128876676051705,-0.24631525490612916,-3.4815650681251307,-3.72788032303126,0.009428090415820661,-0.00718876235989891,0.22666666666666666,0.18666666666666668,0.2,0.12,0.26666666666666666,1.5785301249018673,0.7638888888888888,0.5599999999999999,0.603448275862069,0.5171492437124636,0.21874627185406773,3.0951499353514773,0.8655138407903787,0.4229848038851749,-0.004253573166664363,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-69.43983979584198,-2.777593591833679,0.012813367447300583,0.11319614590303233,0.17925712367770563,0.11429646546775052,-2.8338350531210232,-2.7195385876532727,3.9968028886505634e-17,0.00025738865955362254,0.28,0.12,0.10666666666666667,0.24,0.25333333333333335,1.539934020625312,0.7222222222222222,0.5066666666666666,0.5,0.4495205082563112,0.18301902944353496,3.15150935738175,0.6699680837063616,0.40714277919448544,0.001757024341299081,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-99.95783115752705,-3.998313246301082,0.8428558871650221,0.9180718311575746,1.3008979112023118,-1.2279365137455462,-4.165152035142885,-5.393088548888431,0.03771236166328258,-0.06813892514784277,0.21333333333333335,0.14666666666666667,0.26666666666666666,0.2,0.17333333333333334,1.5892480109815568,0.7083333333333334,0.4933333333333333,0.559322033898305,0.5069107261142274,0.25639461537275227,2.956573052759524,0.7779838458839214,0.505798361838526,-0.0005094126608987627,0.0,0.0,0.04,0.0,0.027777777777777776,0.0,0.0,0.0,failure,observation_bias
-82.10758869184224,-3.2843035476736895,0.19101153671362459,0.43704866629887407,0.38726309931110947,-0.8310170453132537,-3.204132055529885,-4.035149100843139,1.3322676295501878e-17,-0.04024521739066792,0.22666666666666666,0.18666666666666668,0.12,0.30666666666666664,0.16,1.559865481219021,0.7638888888888888,0.5866666666666667,0.3620689655172414,0.45943118876397077,0.1612098166447962,2.826046134719142,0.7560226492476062,0.3508900140794022,0.0018273489500855587,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-68.17830792063681,-2.7271323168254726,0.1555376062722537,0.39438256334713084,0.3769241664180081,0.8644469091586777,-3.1152798534672916,-2.250832944308614,0.00942809041582067,0.041208353707167654,0.16,0.09333333333333334,0.24,0.24,0.26666666666666666,1.5520443855821777,0.7361111111111112,0.5066666666666666,0.6031746031746031,0.5032991998263293,0.15667688872007454,3.0935932126751653,0.49986818143507,0.31129969700495946,0.0008594691661470777,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-97.84976702131928,-3.913990680852771,1.1451755831185952,1.0701287694098292,1.1896947973750729,0.7752326193901968,-4.374780358996168,-3.5995477396059714,0.04714045207910319,0.06780142625631193,0.2,0.2,0.21333333333333335,0.26666666666666666,0.12,1.5802535501178625,0.8611111111111112,0.5333333333333333,0.4166666666666667,0.6260294568520162,0.33632982012376456,3.220118593904707,0.9353838159012112,0.5372428020843515,-0.0009441689928731853,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-59.366258921874305,-2.374650356874972,0.3407879631109471,0.5837704712564238,0.85663259509446,-1.4725164545882137,-1.6542567522651879,-3.1267732068534015,0.018856180831641305,-0.06901263547326192,0.14666666666666667,0.14666666666666667,0.24,0.29333333333333333,0.17333333333333334,1.5691192700036032,0.8611111111111112,0.5066666666666666,0.484375,0.4941984438330604,0.16138022194490928,3.0794480111863876,0.6500533458954784,0.32654943299027034,-0.0004994560483977612,0.0,0.0,0.04,0.0,0.013888888888888888,0.0,0.0,0.0,failure,observation_bias
-76.0562628904505,-3.04225051561802,0.19076322181548405,0.4367644923931936,0.3623670798703138,-1.129728054314631,-2.4129654999876253,-3.5426935543022564,1.3322676295501878e-17,-0.04429575101790365,0.28,0.22666666666666666,0.18666666666666668,0.17333333333333334,0.13333333333333333,1.5786002037619555,0.8055555555555556,0.5599999999999999,0.4444444444444444,0.4393551143457779,0.18375943917837576,3.003968462237606,0.8319634847222995,0.41824809308013816,-0.0003538747633085421,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-68.49491887798894,-2.7397967551195577,0.08572283827529974,0.2927846277988305,0.4679979778873493,-0.6492360498782199,-2.478392813077267,-3.127628862955487,3.1086244689504386e-17,-0.036494859981353496,0.2,0.26666666666666666,0.17333333333333334,0.18666666666666668,0.17333333333333334,1.5952096549149566,0.7638888888888888,0.56,0.43333333333333335,0.4747920959102875,0.19272161582181208,3.0255285300148858,0.8460240859038421,0.40590737941079724,-0.0023566795524147264,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-80.94241547948845,-3.237696619179538,0.016643013398098948,0.12900780363256692,0.149504727550982,-0.18856157680566277,-3.0675677433504442,-3.256129320156107,0.0,-0.0040975728270724165,0.24,0.26666666666666666,0.2,0.17333333333333334,0.12,1.5750687405610453,0.9166666666666666,0.56,0.42105263157894735,0.4594808008206491,0.17918335868775948,2.9919199917934565,0.5660006170058572,0.3899691956176676,-0.00045112848425687247,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
-84.19425723459494,-3.3677702893837975,0.8599305425859302,0.927324399865511,0.4598084815931802,0.3563176461380473,-3.2929151467974065,-2.936597500659359,0.028284271247461912,0.05140540605819655,0.25333333333333335,0.24,0.18666666666666668,0.08,0.24,1.5482203359525606,0.7777777777777778,0.48,0.5714285714285714,0.561066068872478,0.2843863594865542,3.0678841937912837,0.6290244719527567,0.5068678623734831,-0.003006570406612226,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,failure,observation_bias
